index,date,symbol,price
139969,2011-03-10,HON,56.540001000000004
139970,2011-03-10,HP,61.73
139971,2011-03-10,HPQ,41.75
139972,2011-03-10,HRB,15.85
139973,2011-03-10,HRL,27.549999
139974,2011-03-10,HRS,44.970001
139975,2011-03-10,HSIC,68.739998
139976,2011-03-10,HST,17.629998999999998
139977,2011-03-10,HSY,53.630001
139978,2011-03-10,HUM,64.099998
139979,2011-03-10,IBM,164.639999
139980,2011-03-10,ICE,129.639997
139981,2011-03-10,IDXX,76.629997
139982,2011-03-10,IFF,57.18
139983,2011-03-10,ILMN,64.639999
139984,2011-03-10,INTC,20.940001000000002
139985,2011-03-10,INTU,50.860001000000004
139986,2011-03-10,IP,26.180001999999998
139987,2011-03-10,IPG,12.84
139988,2011-03-10,IR,45.420007
139989,2011-03-10,IRM,29.2
139990,2011-03-10,ISRG,327.27999900000003
139991,2011-03-10,ITW,55.07
139992,2011-03-10,IVZ,26.09
139993,2011-03-10,JBHT,42.740002000000004
139994,2011-03-10,JCI,44.720055
139995,2011-03-10,JEC,47.77
139996,2011-03-10,JNJ,60.139998999999996
139997,2011-03-10,JNPR,42.68
139998,2011-03-10,JPM,46.080002
139999,2011-03-10,JWN,43.490002000000004
140000,2011-03-10,K,54.400002
140001,2011-03-10,KEY,9.28
140002,2011-03-10,KIM,18.18
140003,2011-03-10,KLAC,46.68
140004,2011-03-10,KMB,64.45999599999999
140005,2011-03-10,KMX,34.549999
140006,2011-03-10,KO,65.25
140007,2011-03-10,KR,23.65
140008,2011-03-10,KSS,55.099998
140009,2011-03-10,KSU,53.0
140010,2011-03-10,L,42.290001000000004
140011,2011-03-10,LB,31.049999
140012,2011-03-10,LEG,23.629998999999998
140013,2011-03-10,LEN,20.059998999999998
140014,2011-03-10,LH,91.449997
140015,2011-03-10,LKQ,23.469998999999998
140016,2011-03-10,LLL,79.699997
140017,2011-03-10,LLTC,33.130001
140018,2011-03-10,LLY,35.099998
140019,2011-03-10,LMT,79.739998
140020,2011-03-10,LNC,30.23
140021,2011-03-10,LNT,40.240002000000004
140022,2011-03-10,LOW,26.389999
140023,2011-03-10,LRCX,53.049999
140024,2011-03-10,LUK,33.100004
140025,2011-03-10,LUV,12.24
140026,2011-03-10,LVLT,1.35
140027,2011-03-10,LYB,40.380001
140028,2011-03-10,M,23.73
140029,2011-03-10,MA,247.47999199999998
140030,2011-03-10,MAA,61.939999
140031,2011-03-10,MAC,47.110001000000004
140032,2011-03-10,MAR,38.529999
140033,2011-03-10,MAS,13.76
140034,2011-03-10,MAT,25.280001000000002
140035,2011-03-10,MCD,75.639999
140036,2011-03-10,MCHP,35.330002
140037,2011-03-10,MCK,78.980003
140038,2011-03-10,MCO,31.98
140039,2011-03-10,MDLZ,31.49
140040,2011-03-10,MDT,39.310001
140041,2011-03-10,MET,45.830002
140042,2011-03-10,MHK,58.27
140043,2011-03-10,MJN,58.560001
140044,2011-03-10,MKC,48.5
140045,2011-03-10,MLM,84.41999799999999
140046,2011-03-10,MMC,29.58
140047,2011-03-10,MMM,92.32
140048,2011-03-10,MNST,55.809998
140049,2011-03-10,MO,25.709999
140050,2011-03-10,MON,68.879997
140051,2011-03-10,MOS,77.25
140052,2011-03-10,MRK,33.209998999999996
140053,2011-03-10,MRO,49.08012
140054,2011-03-10,MSFT,25.620001000000002
140055,2011-03-10,MSI,40.759997999999996
140056,2011-03-10,MTB,88.690002
140057,2011-03-10,MTD,172.320007
140058,2011-03-10,MU,10.06
140059,2011-03-10,MUR,70.37000400000001
140060,2011-03-10,MYL,22.370001000000002
140061,2011-03-10,NBL,90.099998
140062,2011-03-10,NDAQ,27.51
140063,2011-03-10,NEE,55.349998
140064,2011-03-10,NEM,51.830002
140065,2011-03-10,NFLX,191.079994
140066,2011-03-10,NFX,70.150002
140067,2011-03-10,NI,19.360001
140068,2011-03-10,NKE,88.25
140069,2011-03-10,NOC,67.180187
140070,2011-03-10,NOV,76.689998
140071,2011-03-10,NRG,19.549999
140072,2011-03-10,NSC,64.970001
140073,2011-03-10,NTAP,48.75
140074,2011-03-10,NTRS,51.41
140075,2011-03-10,NUE,45.779999
140076,2011-03-10,NVDA,18.700001
140077,2011-03-10,NWL,19.32
140078,2011-03-10,O,34.290001000000004
140079,2011-03-10,OKE,64.720001
140080,2011-03-10,OMC,49.009997999999996
140081,2011-03-10,ORCL,32.369999
140082,2011-03-10,ORLY,55.48
140083,2011-03-10,OXY,99.930009
140084,2011-03-10,PAYX,33.400002
140085,2011-03-10,PBCT,12.58
140086,2011-03-10,PBI,24.700001
140087,2011-03-10,PCAR,47.950001
140088,2011-03-10,PCG,46.52
140089,2011-03-10,PCLN,461.26000999999997
140090,2011-03-10,PDCO,32.59
140091,2011-03-10,PEG,32.27
140092,2011-03-10,PEP,64.339996
140093,2011-03-10,PFE,19.549999
140094,2011-03-10,PFG,32.919998
140095,2011-03-10,PG,61.720001
140096,2011-03-10,PGR,20.84
140097,2011-03-10,PH,83.720001
140098,2011-03-10,PHM,7.02
140099,2011-03-10,PKI,27.23
140100,2011-03-10,PLD,35.189999
140101,2011-03-10,PM,63.82
140102,2011-03-10,PNC,62.290001000000004
140103,2011-03-10,PNR,36.369999
140104,2011-03-10,PNW,43.720001
140105,2011-03-10,PPG,87.209999
140106,2011-03-10,PPL,25.67
140107,2011-03-10,PRGO,75.529999
140108,2011-03-10,PRU,63.43
140109,2011-03-10,PSA,111.449997
140110,2011-03-10,PVH,61.860001000000004
140111,2011-03-10,PWR,22.15
140112,2011-03-10,PX,96.730003
140113,2011-03-10,PXD,95.589996
140114,2011-03-10,QCOM,54.41
140115,2011-03-10,R,47.619999
140116,2011-03-10,RAI,34.040001000000004
140117,2011-03-10,RCL,43.040001000000004
140118,2011-03-10,REGN,39.150002
140119,2011-03-10,RF,7.57
140120,2011-03-10,RHI,30.83
140121,2011-03-10,RHT,40.709998999999996
140122,2011-03-10,RIG,81.050003
140123,2011-03-10,RL,125.150002
140124,2011-03-10,ROK,86.870003
140125,2011-03-10,ROP,85.160004
140126,2011-03-10,ROST,70.650002
140127,2011-03-10,RRC,48.77
140128,2011-03-10,RSG,29.709999
140129,2011-03-10,RTN,52.130001
140130,2011-03-10,SBUX,37.080002
140131,2011-03-10,SCG,40.439999
140132,2011-03-10,SCHW,18.67
140133,2011-03-10,SE,26.66
140134,2011-03-10,SEE,26.26
140135,2011-03-10,SHW,80.769997
140136,2011-03-10,SIG,43.389998999999996
140137,2011-03-10,SJM,70.400002
140138,2011-03-10,SLB,86.620003
140139,2011-03-10,SLG,71.93
140140,2011-03-10,SNA,58.130001
140141,2011-03-10,SNI,50.360001000000004
140142,2011-03-10,SO,38.279999
140143,2011-03-10,SPG,105.579995
140144,2011-03-10,SPGI,37.830002
140145,2011-03-10,SPLS,20.08
140146,2011-03-10,SRCL,86.75
140147,2011-03-10,SRE,53.66
140148,2011-03-10,STI,29.059998999999998
140149,2011-03-10,STT,44.009997999999996
140150,2011-03-10,STX,13.53
140151,2011-03-10,STZ,19.92
140152,2011-03-10,SWK,76.010002
140153,2011-03-10,SWKS,30.91
140154,2011-03-10,SWN,36.91
140155,2011-03-10,SYK,63.849998
140156,2011-03-10,SYMC,18.25
140157,2011-03-10,SYY,27.74
140158,2011-03-10,T,28.709999
140159,2011-03-10,TAP,44.220001
140160,2011-03-10,TDC,49.279999
140161,2011-03-10,TEL,34.900002
140162,2011-03-10,TGNA,15.93
140163,2011-03-10,TGT,51.240002000000004
140164,2011-03-10,TIF,62.959998999999996
140165,2011-03-10,TJX,49.310001
140166,2011-03-10,TMK,64.519989
140167,2011-03-10,TMO,55.23
140168,2011-03-10,TROW,65.510002
140169,2011-03-10,TRV,59.009997999999996
140170,2011-03-10,TSCO,54.490002000000004
140171,2011-03-10,TSN,19.469998999999998
140172,2011-03-10,TSO,23.43
140173,2011-03-10,TSS,17.959999
140174,2011-03-10,TWX,36.27
140175,2011-03-10,TXN,34.349998
140176,2011-03-10,TXT,27.030001000000002
140177,2011-03-10,UAA,68.0
140178,2011-03-10,UAL,24.040001
140179,2011-03-10,UDR,23.459999
140180,2011-03-10,UHS,47.970001
140181,2011-03-10,ULTA,40.700001
140182,2011-03-10,UNH,44.290001000000004
140183,2011-03-10,UNM,26.190001000000002
140184,2011-03-10,UNP,94.0
140185,2011-03-10,UPS,72.360001
140186,2011-03-10,URBN,30.940001000000002
140187,2011-03-10,URI,30.6
140188,2011-03-10,USB,27.450001
140189,2011-03-10,UTX,82.16999799999999
140190,2011-03-10,V,73.32
140191,2011-03-10,VAR,68.019997
140192,2011-03-10,VFC,96.68
140193,2011-03-10,VIAB,46.02
140194,2011-03-10,VLO,27.249996999999997
140195,2011-03-10,VMC,43.200001
140196,2011-03-10,VNO,87.54
140197,2011-03-10,VRSK,32.169998
140198,2011-03-10,VRSN,35.73
140199,2011-03-10,VRTX,46.720001
140200,2011-03-10,VTR,52.0
140201,2011-03-10,VZ,36.369999
140202,2011-03-10,WAT,86.099998
140203,2011-03-10,WBA,42.290001000000004
140204,2011-03-10,WDC,34.950001
140205,2011-03-10,WEC,30.65
140206,2011-03-10,WFC,32.310001
140207,2011-03-10,WFM,58.139998999999996
140208,2011-03-10,WHR,82.66999799999999
140209,2011-03-10,WM,37.040001000000004
140210,2011-03-10,WMB,29.669927
140211,2011-03-10,WMT,52.349998
140212,2011-03-10,WU,21.42
140213,2011-03-10,WY,23.299999
140214,2011-03-10,WYN,30.99
140215,2011-03-10,WYNN,126.550003
140216,2011-03-10,XEC,109.029999
140217,2011-03-10,XEL,24.389999
140218,2011-03-10,XL,22.6
140219,2011-03-10,XLNX,31.52
140220,2011-03-10,XOM,83.800003
140221,2011-03-10,XRAY,36.900002
140222,2011-03-10,XRX,10.35
140223,2011-03-10,YHOO,17.299999
140224,2011-03-10,YUM,52.050004
140225,2011-03-10,ZBH,62.32
140226,2011-03-10,ZION,23.07
140227,2011-03-10 00:00:00,AIV,24.209999
140228,2011-03-11,A,45.070003
140229,2011-03-11,AAL,9.31
140230,2011-03-11,AAP,64.510002
140231,2011-03-11,AAPL,345.330013
140232,2011-03-11,ABC,37.259997999999996
140233,2011-03-11,ABT,48.329957
140234,2011-03-11,ACN,51.25
140235,2011-03-11,ADBE,34.700001
140236,2011-03-11,ADI,37.91
140237,2011-03-11,ADM,35.349998
140238,2011-03-11,ADP,50.150002
140239,2011-03-11,ADS,78.510002
140240,2011-03-11,ADSK,39.529999
140241,2011-03-11,AEE,27.799999
140242,2011-03-11,AEP,35.860001000000004
140243,2011-03-11,AES,13.14
140244,2011-03-11,AET,36.880001
140245,2011-03-11,AFL,53.939999
140246,2011-03-11,AGN,56.419998
140247,2011-03-11,AIG,36.099998
140248,2011-03-11,AIZ,37.82
140249,2011-03-11,AJG,30.459999
140250,2011-03-11,AKAM,36.029999
140251,2011-03-11,ALB,54.299999
140252,2011-03-11,ALK,58.630001
140253,2011-03-11,ALL,31.559998999999998
140254,2011-03-11,ALXN,97.190002
140255,2011-03-11,AMAT,14.88
140256,2011-03-11,AME,41.299999
140257,2011-03-11,AMG,103.16999799999999
140258,2011-03-11,AMGN,51.860001000000004
140259,2011-03-11,AMP,61.509997999999996
140260,2011-03-11,AMT,50.450001
140261,2011-03-11,AMZN,165.5
140262,2011-03-11,AN,32.09
140263,2011-03-11,ANTM,68.25
140264,2011-03-11,AON,50.459998999999996
140265,2011-03-11,APA,115.699997
140266,2011-03-11,APC,75.220001
140267,2011-03-11,APD,87.739999
140268,2011-03-11,APH,55.91
140269,2011-03-11,ARNC,15.480013
140270,2011-03-11,ATVI,10.97
140271,2011-03-11,AVB,114.839996
140272,2011-03-11,AVGO,30.98
140273,2011-03-11,AVY,40.639998999999996
140274,2011-03-11,AWK,27.299999
140275,2011-03-11,AXP,43.779999
140276,2011-03-11,AYI,54.349998
140277,2011-03-11,AZO,266.600006
140278,2011-03-11,BA,70.290001
140279,2011-03-11,BAC,14.11
140280,2011-03-11,BAX,52.12
140281,2011-03-11,BBBY,45.57
140282,2011-03-11,BBT,26.799999
140283,2011-03-11,BBY,30.85
140284,2011-03-11,BCR,95.639999
140285,2011-03-11,BDX,78.0
140286,2011-03-11,BEN,119.819996
140287,2011-03-11,BHI,66.199997
140288,2011-03-11,BIIB,70.620003
140289,2011-03-11,BK,28.83
140290,2011-03-11,BLK,190.75
140291,2011-03-11,BLL,34.830002
140292,2011-03-11,BMY,26.18
140293,2011-03-11,BSX,7.41
140294,2011-03-11,BWA,76.16999799999999
140295,2011-03-11,BXP,91.209999
140296,2011-03-11,C,4.51
140297,2011-03-11,CA,23.059998999999998
140298,2011-03-11,CAG,23.339999
140299,2011-03-11,CAH,41.080002
140300,2011-03-11,CAT,97.739998
140301,2011-03-11,CB,60.639998999999996
140302,2011-03-11,CBG,25.790001
140303,2011-03-11,CBS,23.5
140304,2011-03-11,CCI,39.189999
140305,2011-03-11,CCL,39.299999
140306,2011-03-11,CELG,51.849998
140307,2011-03-11,CERN,101.940002
140308,2011-03-11,CF,122.110004
140309,2011-03-11,CHD,76.93
140310,2011-03-11,CHK,31.270004999999998
140311,2011-03-11,CHRW,72.559998
140312,2011-03-11,CHTR,46.25
140313,2011-03-11,CI,42.959998999999996
140314,2011-03-11,CINF,32.82
140315,2011-03-11,CL,78.589996
140316,2011-03-11,CLX,67.589996
140317,2011-03-11,CMA,38.610001000000004
140318,2011-03-11,CMCSA,24.559998999999998
140319,2011-03-11,CME,295.59999500000004
140320,2011-03-11,CMG,251.55000299999998
140321,2011-03-11,CMI,97.199997
140322,2011-03-11,CMS,19.15
140323,2011-03-11,CNC,31.030001000000002
140324,2011-03-11,CNP,16.07
140325,2011-03-11,COF,48.029999
140326,2011-03-11,COG,42.619999
140327,2011-03-11,COH,54.959998999999996
140328,2011-03-11,COL,63.0
140329,2011-03-11,COO,69.07
140330,2011-03-11,COP,73.749941
140331,2011-03-11,COST,73.089996
140332,2011-03-11,CPB,34.240002000000004
140333,2011-03-11,CRM,125.0
140334,2011-03-11,CSCO,17.809998999999998
140335,2011-03-11,CSX,73.9
140336,2011-03-11,CTAS,27.59
140337,2011-03-11,CTL,40.169998
140338,2011-03-11,CTSH,76.050003
140339,2011-03-11,CTXS,70.099998
140340,2011-03-11,CVS,33.790001000000004
140341,2011-03-11,CVX,98.099998
140342,2011-03-11,CXO,99.0
140343,2011-03-11,D,45.490002000000004
140344,2011-03-11,DAL,11.28
140345,2011-03-11,DD,52.389998
140346,2011-03-11,DE,85.879997
140347,2011-03-11,DFS,21.74
140348,2011-03-11,DG,28.809998999999998
140349,2011-03-11,DGX,56.450001
140350,2011-03-11,DHI,11.71
140351,2011-03-11,DHR,50.429999
140352,2011-03-11,DIS,42.43
140353,2011-03-11,DISCA,40.529999
140354,2011-03-11,DISCK,35.59
140355,2011-03-11,DLR,55.889998999999996
140356,2011-03-11,DLTR,52.540001000000004
140357,2011-03-11,DNB,78.93
140358,2011-03-11,DOV,63.080004
140359,2011-03-11,DOW,36.540001000000004
140360,2011-03-11,DPS,37.43
140361,2011-03-11,DRI,46.549999
140362,2011-03-11,DTE,48.720001
140363,2011-03-11,DUK,18.319981
140364,2011-03-11,DVA,80.699997
140365,2011-03-11,DVN,85.629997
140366,2011-03-11,EA,18.42
140367,2011-03-11,EBAY,30.899998999999998
140368,2011-03-11,ECL,47.59
140369,2011-03-11,ED,50.150002
140370,2011-03-11,EFX,36.220001
140371,2011-03-11,EIX,37.549999
140372,2011-03-11,EL,92.0
140373,2011-03-11,EMN,92.300003
140374,2011-03-11,EMR,58.75
140375,2011-03-11,ENDP,35.630001
140376,2011-03-11,EOG,102.610001
140377,2011-03-11,EQIX,84.349998
140378,2011-03-11,EQR,53.43
140379,2011-03-11,EQT,44.380001
140380,2011-03-11,ES,34.48
140381,2011-03-11,ESRX,52.400002
140382,2011-03-11,ESS,116.83000200000001
140383,2011-03-11,ETFC,15.29
140384,2011-03-11,ETN,50.950001
140385,2011-03-11,ETR,73.589996
140386,2011-03-11,EW,88.209999
140387,2011-03-11,EXC,43.099998
140388,2011-03-11,EXPD,48.009997999999996
140389,2011-03-11,EXPE,21.32
140390,2011-03-11,EXR,19.34
140391,2011-03-11,F,13.9
140392,2011-03-11,FAST,61.490002000000004
140393,2011-03-11,FCX,47.439999
140394,2011-03-11,FDX,90.08000200000001
140395,2011-03-11,FE,38.119999
140396,2011-03-11,FFIV,109.300003
140397,2011-03-11,FIS,30.889999
140398,2011-03-11,FISV,59.650002
140399,2011-03-11,FITB,13.66
140400,2011-03-11,FL,19.82
140401,2011-03-11,FLIR,31.809998999999998
140402,2011-03-11,FLR,66.0
140403,2011-03-11,FLS,120.0
140404,2011-03-11,FMC,74.809998
140405,2011-03-11,FOX,17.560001999999997
140406,2011-03-11,FOXA,16.670001
140407,2011-03-11,FRT,82.099998
140408,2011-03-11,FSLR,137.53999299999998
140409,2011-03-11,FTI,87.489998
140410,2011-03-11,FTR,7.9
140411,2011-03-11,GD,75.550003
140412,2011-03-11,GE,19.950001
140413,2011-03-11,GGP,14.680003
140414,2011-03-11,GILD,40.93
140415,2011-03-11,GIS,37.09
140416,2011-03-11,GLW,21.190001000000002
140417,2011-03-11,GM,31.25
140418,2011-03-11,GOOG,578.221
140419,2011-03-11,GOOGL,578.220037
140420,2011-03-11,GPC,51.84
140421,2011-03-11,GPN,47.040001000000004
140422,2011-03-11,GPS,21.26
140423,2011-03-11,GRMN,33.709998999999996
140424,2011-03-11,GS,159.850006
140425,2011-03-11,GT,14.53
140426,2011-03-11,GWW,134.020004
140427,2011-03-11,HAL,42.790001000000004
140428,2011-03-11,HAR,48.0
140429,2011-03-11,HAS,46.740002000000004
140430,2011-03-11,HBAN,6.56
140431,2011-03-11,HBI,25.389999
140432,2011-03-11,HCN,51.459998999999996
140433,2011-03-11,HCP,36.990003
140434,2011-03-11,HD,37.029999
140435,2011-03-11,HES,78.129997
140436,2011-03-11,HIG,27.129998999999998
140437,2011-03-11,HOG,39.75
140438,2011-03-11,HOLX,21.309998999999998
140439,2011-03-11,HON,55.759997999999996
140440,2011-03-11,HP,60.080002
140441,2011-03-11,HPQ,41.419999
140442,2011-03-11,HRB,15.6
140443,2011-03-11,HRL,27.5
140444,2011-03-11,HRS,44.650002
140445,2011-03-11,HSIC,67.489998
140446,2011-03-11,HST,17.4
140447,2011-03-11,HSY,53.68
140448,2011-03-11,HUM,63.709998999999996
140449,2011-03-11,IBM,162.399994
140450,2011-03-11,ICE,127.810001
140451,2011-03-11,IDXX,76.279999
140452,2011-03-11,IFF,57.360001000000004
140453,2011-03-11,ILMN,63.540001000000004
140454,2011-03-11,INTC,20.629998999999998
140455,2011-03-11,INTU,49.73
140456,2011-03-11,IP,25.479997
140457,2011-03-11,IPG,12.63
140458,2011-03-11,IR,45.630003
140459,2011-03-11,IRM,27.690003000000004
140460,2011-03-11,ISRG,323.540009
140461,2011-03-11,ITW,53.959998999999996
140462,2011-03-11,IVZ,25.42
140463,2011-03-11,JBHT,42.490002000000004
140464,2011-03-11,JCI,44.190052
140465,2011-03-11,JEC,47.099998
140466,2011-03-11,JNJ,59.240002000000004
140467,2011-03-11,JNPR,41.130001
140468,2011-03-11,JPM,45.279999
140469,2011-03-11,JWN,44.380001
140470,2011-03-11,K,54.790001000000004
140471,2011-03-11,KEY,8.96
140472,2011-03-11,KIM,17.92
140473,2011-03-11,KLAC,45.459998999999996
140474,2011-03-11,KMB,64.609998
140475,2011-03-11,KMX,33.32
140476,2011-03-11,KO,64.91999799999999
140477,2011-03-11,KR,23.469998999999998
140478,2011-03-11,KSS,54.5
140479,2011-03-11,KSU,51.720001
140480,2011-03-11,L,41.560001
140481,2011-03-11,LB,31.049999
140482,2011-03-11,LEG,23.200001
140483,2011-03-11,LEN,19.639999
140484,2011-03-11,LH,89.910004
140485,2011-03-11,LKQ,23.370001000000002
140486,2011-03-11,LLL,78.959999
140487,2011-03-11,LLTC,33.029999
140488,2011-03-11,LLY,34.889998999999996
140489,2011-03-11,LMT,79.08000200000001
140490,2011-03-11,LNC,29.59
140491,2011-03-11,LNT,39.849998
140492,2011-03-11,LOW,26.469998999999998
140493,2011-03-11,LRCX,51.360001000000004
140494,2011-03-11,LUK,33.020001
140495,2011-03-11,LUV,12.71
140496,2011-03-11,LVLT,1.35
140497,2011-03-11,LYB,39.049999
140498,2011-03-11,M,23.52
140499,2011-03-11,MA,242.01999700000002
140500,2011-03-11,MAA,61.57
140501,2011-03-11,MAC,47.07
140502,2011-03-11,MAR,38.25
140503,2011-03-11,MAS,13.59
140504,2011-03-11,MAT,25.030001000000002
140505,2011-03-11,MCD,76.360001
140506,2011-03-11,MCHP,35.16
140507,2011-03-11,MCK,78.209999
140508,2011-03-11,MCO,31.75
140509,2011-03-11,MDLZ,31.530001000000002
140510,2011-03-11,MDT,38.310001
140511,2011-03-11,MET,45.119999
140512,2011-03-11,MHK,57.279999
140513,2011-03-11,MJN,57.779999
140514,2011-03-11,MKC,48.509997999999996
140515,2011-03-11,MLM,83.730003
140516,2011-03-11,MMC,29.290001
140517,2011-03-11,MMM,89.709999
140518,2011-03-11,MNST,54.890001
140519,2011-03-11,MO,25.07
140520,2011-03-11,MON,65.860001
140521,2011-03-11,MOS,73.519997
140522,2011-03-11,MRK,32.470001
140523,2011-03-11,MRO,48.220116
140524,2011-03-11,MSFT,25.41
140525,2011-03-11,MSI,40.009997999999996
140526,2011-03-11,MTB,86.980003
140527,2011-03-11,MTD,169.96000700000002
140528,2011-03-11,MU,9.91
140529,2011-03-11,MUR,68.279999
140530,2011-03-11,MYL,22.26
140531,2011-03-11,NBL,86.760002
140532,2011-03-11,NDAQ,26.9
140533,2011-03-11,NEE,55.099998
140534,2011-03-11,NEM,51.330002
140535,2011-03-11,NFLX,202.21999499999998
140536,2011-03-11,NFX,67.739998
140537,2011-03-11,NI,18.9
140538,2011-03-11,NKE,87.480003
140539,2011-03-11,NOC,66.43018599999999
140540,2011-03-11,NOV,73.120006
140541,2011-03-11,NRG,19.219998999999998
140542,2011-03-11,NSC,65.730003
140543,2011-03-11,NTAP,48.060001
140544,2011-03-11,NTRS,50.779999
140545,2011-03-11,NUE,44.740002000000004
140546,2011-03-11,NVDA,18.07
140547,2011-03-11,NWL,19.120001000000002
140548,2011-03-11,O,34.25
140549,2011-03-11,OKE,64.419999
140550,2011-03-11,OMC,48.27
140551,2011-03-11,ORCL,31.73
140552,2011-03-11,ORLY,55.439999
140553,2011-03-11,OXY,96.620002
140554,2011-03-11,PAYX,33.310001
140555,2011-03-11,PBCT,12.55
140556,2011-03-11,PBI,24.450001
140557,2011-03-11,PCAR,47.380001
140558,2011-03-11,PCG,46.09
140559,2011-03-11,PCLN,462.200012
140560,2011-03-11,PDCO,32.32
140561,2011-03-11,PEG,32.099998
140562,2011-03-11,PEP,64.610001
140563,2011-03-11,PFE,19.34
140564,2011-03-11,PFG,32.139998999999996
140565,2011-03-11,PG,61.200001
140566,2011-03-11,PGR,20.620001000000002
140567,2011-03-11,PH,84.199997
140568,2011-03-11,PHM,7.03
140569,2011-03-11,PKI,26.620001000000002
140570,2011-03-11,PLD,34.720001
140571,2011-03-11,PM,63.43
140572,2011-03-11,PNC,62.07
140573,2011-03-11,PNR,35.630001
140574,2011-03-11,PNW,43.310001
140575,2011-03-11,PPG,86.029999
140576,2011-03-11,PPL,25.450001
140577,2011-03-11,PRGO,76.83000200000001
140578,2011-03-11,PRU,61.950001
140579,2011-03-11,PSA,109.589996
140580,2011-03-11,PVH,60.720001
140581,2011-03-11,PWR,21.809998999999998
140582,2011-03-11,PX,96.43
140583,2011-03-11,PXD,93.18
140584,2011-03-11,QCOM,53.700001
140585,2011-03-11,R,47.459998999999996
140586,2011-03-11,RAI,33.669998
140587,2011-03-11,RCL,42.09
140588,2011-03-11,REGN,37.799999
140589,2011-03-11,RF,7.3
140590,2011-03-11,RHI,30.1
140591,2011-03-11,RHT,40.040001000000004
140592,2011-03-11,RIG,78.339996
140593,2011-03-11,RL,123.959999
140594,2011-03-11,ROK,85.66999799999999
140595,2011-03-11,ROP,83.519997
140596,2011-03-11,ROST,70.300003
140597,2011-03-11,RRC,46.939999
140598,2011-03-11,RSG,29.57
140599,2011-03-11,RTN,51.98
140600,2011-03-11,SBUX,37.299999
140601,2011-03-11,SCG,40.029999
140602,2011-03-11,SCHW,18.379998999999998
140603,2011-03-11,SE,25.76
140604,2011-03-11,SEE,25.950001
140605,2011-03-11,SHW,81.309998
140606,2011-03-11,SIG,43.580002
140607,2011-03-11,SJM,70.41999799999999
140608,2011-03-11,SLB,83.66999799999999
140609,2011-03-11,SLG,71.07
140610,2011-03-11,SNA,56.830002
140611,2011-03-11,SNI,49.889998999999996
140612,2011-03-11,SO,38.43
140613,2011-03-11,SPG,105.45998999999999
140614,2011-03-11,SPGI,37.5
140615,2011-03-11,SPLS,20.129998999999998
140616,2011-03-11,SRCL,85.849998
140617,2011-03-11,SRE,53.450001
140618,2011-03-11,STI,28.57
140619,2011-03-11,STT,43.330002
140620,2011-03-11,STX,13.4
140621,2011-03-11,STZ,19.309998999999998
140622,2011-03-11,SWK,74.720001
140623,2011-03-11,SWKS,30.629998999999998
140624,2011-03-11,SWN,35.77
140625,2011-03-11,SYK,63.009997999999996
140626,2011-03-11,SYMC,17.950001
140627,2011-03-11,SYY,27.73
140628,2011-03-11,T,28.49
140629,2011-03-11,TAP,43.779999
140630,2011-03-11,TDC,48.720001
140631,2011-03-11,TEL,34.09
140632,2011-03-11,TGNA,15.51
140633,2011-03-11,TGT,51.419998
140634,2011-03-11,TIF,61.099998
140635,2011-03-11,TJX,49.380001
140636,2011-03-11,TMK,64.090011
140637,2011-03-11,TMO,54.810001
140638,2011-03-11,TROW,64.120003
140639,2011-03-11,TRV,58.360001000000004
140640,2011-03-11,TSCO,54.369999
140641,2011-03-11,TSN,19.389999
140642,2011-03-11,TSO,22.73
140643,2011-03-11,TSS,17.77
140644,2011-03-11,TWX,35.709994
140645,2011-03-11,TXN,34.07
140646,2011-03-11,TXT,26.290001
140647,2011-03-11,UAA,67.599998
140648,2011-03-11,UAL,24.9
140649,2011-03-11,UDR,23.09
140650,2011-03-11,UHS,47.0
140651,2011-03-11,ULTA,43.02
140652,2011-03-11,UNH,43.880001
140653,2011-03-11,UNM,25.92
140654,2011-03-11,UNP,93.980003
140655,2011-03-11,UPS,73.0
140656,2011-03-11,URBN,31.440001000000002
140657,2011-03-11,URI,30.0
140658,2011-03-11,USB,27.1
140659,2011-03-11,UTX,80.639999
140660,2011-03-11,V,71.379997
140661,2011-03-11,VAR,67.360001
140662,2011-03-11,VFC,96.269997
140663,2011-03-11,VIAB,45.610001000000004
140664,2011-03-11,VLO,27.060003000000002
140665,2011-03-11,VMC,42.169998
140666,2011-03-11,VNO,87.189996
140667,2011-03-11,VRSK,31.92
140668,2011-03-11,VRSN,35.529999
140669,2011-03-11,VRTX,44.700001
140670,2011-03-11,VTR,52.349998
140671,2011-03-11,VZ,36.130001
140672,2011-03-11,WAT,84.41999799999999
140673,2011-03-11,WBA,41.75
140674,2011-03-11,WDC,33.630001
140675,2011-03-11,WEC,30.01
140676,2011-03-11,WFC,31.959999
140677,2011-03-11,WFM,57.970001
140678,2011-03-11,WHR,82.190002
140679,2011-03-11,WM,36.720001
140680,2011-03-11,WMB,29.449934000000002
140681,2011-03-11,WMT,52.639998999999996
140682,2011-03-11,WU,21.190001000000002
140683,2011-03-11,WY,23.030001000000002
140684,2011-03-11,WYN,30.98
140685,2011-03-11,WYNN,121.739998
140686,2011-03-11,XEC,104.870003
140687,2011-03-11,XEL,24.25
140688,2011-03-11,XL,21.99
140689,2011-03-11,XLNX,31.67
140690,2011-03-11,XOM,81.019997
140691,2011-03-11,XRAY,36.68
140692,2011-03-11,XRX,10.32
